,month,day,campaign_number,user_engagement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,updated_placement,banner_width,banner_height,banner_area
13696,June,18,camp 3,Medium,18,0.009,0,0.0,0,0.0,jkl,300,250,75000
13697,June,18,camp 3,Medium,51377,4.68,204,11.13,0,0.0,mno,300,250,75000
13698,June,18,camp 3,High,52,0.0074,0,0.0,0,0.0,def,468,60,28080
13699,June,18,camp 3,High,7,0.0039,0,0.0,0,0.0,ghi,468,60,28080
13700,June,18,camp 3,High,257,0.0115,1,0.0545,0,0.0,mno,468,60,28080
13701,June,18,camp 3,Low,29,0.0025,0,0.0,0,0.0,def,468,60,28080
13702,June,18,camp 3,Low,8,0.0045,0,0.0,0,0.0,ghi,468,60,28080
13703,June,18,camp 3,Low,246,0.0026,0,0.0,0,0.0,mno,468,60,28080
13704,June,18,camp 3,Medium,68,0.0101,1,0.0545,0,0.0,def,468,60,28080
13705,June,18,camp 3,Medium,31,0.0176,0,0.0,0,0.0,ghi,468,60,28080
13706,June,18,camp 3,Medium,781,0.0096,1,0.0545,0,0.0,mno,468,60,28080
13707,June,18,camp 3,High,4135,2.44,35,1.91,2,145.9882,mno,580,400,232000
13708,June,18,camp 3,Low,3959,0.458,22,1.201,0,0.0,mno,580,400,232000
13709,June,18,camp 3,Medium,7882,1.484,114,6.223,0,0.0,mno,580,400,232000
13710,June,18,camp 3,High,342,0.0776,3,0.1637,0,0.0,def,670,90,60300
13711,June,18,camp 3,High,36,0.0266,0,0.0,0,0.0,ghi,670,90,60300
13712,June,18,camp 3,High,19,0.012,0,0.0,0,0.0,jkl,670,90,60300
13713,June,18,camp 3,High,1095,0.271,4,0.2183,0,0.0,mno,670,90,60300
13714,June,18,camp 3,Low,1445,0.0513,3,0.1637,0,0.0,def,670,90,60300
13715,June,18,camp 3,Low,110,0.0448,0,0.0,0,0.0,ghi,670,90,60300
13716,June,18,camp 3,Low,1,0.0008,1,0.0545,0,0.0,jkl,670,90,60300
13717,June,18,camp 3,Low,1248,0.0457,1,0.0545,0,0.0,mno,670,90,60300
13718,June,18,camp 3,Medium,1839,0.1118,9,0.4912,0,0.0,def,670,90,60300
13719,June,18,camp 3,Medium,48,0.0369,0,0.0,0,0.0,ghi,670,90,60300
13720,June,18,camp 3,Medium,6,0.0022,0,0.0,0,0.0,jkl,670,90,60300
13721,June,18,camp 3,Medium,2624,0.153,2,0.1091,0,0.0,mno,670,90,60300
13722,June,18,camp 3,High,281,0.1543,0,0.0,0,0.0,abc,728,90,65520
13723,June,18,camp 3,High,4126,0.717,4,0.2183,0,0.0,def,728,90,65520
13724,June,18,camp 3,High,840,1.219,4,0.2183,0,0.0,ghi,728,90,65520
13725,June,18,camp 3,High,538,0.2035,9,0.4912,1,379.4685,jkl,728,90,65520
13726,June,18,camp 3,High,18256,3.871,54,2.947,4,247.0025,mno,728,90,65520
13727,June,18,camp 3,High,1,0.0008,0,0.0,0,0.0,No Data Available,728,90,65520
13728,June,18,camp 3,Low,301,0.1661,0,0.0,0,0.0,abc,728,90,65520
13729,June,18,camp 3,Low,4425,0.3066,9,0.4912,0,0.0,def,728,90,65520
13730,June,18,camp 3,Low,215,0.2072,1,0.0545,0,0.0,ghi,728,90,65520
13731,June,18,camp 3,Low,40,0.0103,0,0.0,0,0.0,jkl,728,90,65520
13732,June,18,camp 3,Low,23620,0.863,46,2.51,0,0.0,mno,728,90,65520
13733,June,18,camp 3,Low,7,0.0056,0,0.0,0,0.0,No Data Available,728,90,65520
13734,June,18,camp 3,Medium,972,0.531,7,0.382,0,0.0,abc,728,90,65520
13735,June,18,camp 3,Medium,8432,0.8086,40,2.184,0,0.0,def,728,90,65520
13736,June,18,camp 3,Medium,584,0.7217,14,0.764,0,0.0,ghi,728,90,65520
13737,June,18,camp 3,Medium,254,0.0756,2,0.1091,0,0.0,jkl,728,90,65520
13738,June,18,camp 3,Medium,42776,2.479,169,9.23,0,0.0,mno,728,90,65520
13739,June,18,camp 3,Medium,3,0.0024,0,0.0,0,0.0,No Data Available,728,90,65520
13740,June,18,camp 3,High,1,0.0,0,0.0,0,0.0,mno,800,250,200000
13741,June,18,camp 3,Low,7,0.0002,0,0.0,0,0.0,mno,800,250,200000
13742,June,18,camp 3,Medium,1,0.0,1,0.0545,0,0.0,mno,800,250,200000
13743,June,19,camp 1,High,8934,5.492,31,3.0,27,949.2776,def,240,400,96000
13744,June,19,camp 1,High,138227,167.2,2117,231.0,1367,61758.508,ghi,240,400,96000
13745,June,19,camp 1,High,14946,7.56,97,10.0,55,2554.6792,jkl,240,400,96000
13746,June,19,camp 1,High,69271,61.16,244,26.0,218,8647.294,mno,240,400,96000
13747,June,19,camp 1,Low,90,0.0299,4,0.4365,1,52.0694,def,240,400,96000
13748,June,19,camp 1,Low,427,0.4475,4,0.4365,0,0.0,ghi,240,400,96000
13749,June,19,camp 1,Low,47,0.0221,1,0.1091,0,0.0,jkl,240,400,96000
13750,June,19,camp 1,Low,420,0.1221,0,0.0,0,0.0,mno,240,400,96000
13751,June,19,camp 1,Medium,706,0.2808,7,0.764,3,21.0133,def,240,400,96000
13752,June,19,camp 1,Medium,7549,8.445,253,27.62,38,2938.556,ghi,240,400,96000
13753,June,19,camp 1,Medium,725,0.347,7,0.766,0,0.0,jkl,240,400,96000
13754,June,19,camp 1,Medium,4922,2.885,14,1.528,3,751.9075,mno,240,400,96000
13755,June,19,camp 1,High,1804,0.4983,6,0.0,3,117.4794,abc,300,250,75000
13756,June,19,camp 1,High,15761,9.4,48,5.0,26,1795.0299,def,300,250,75000
13757,June,19,camp 1,High,31457,31.73,342,37.0,205,10482.663,ghi,300,250,75000
13758,June,19,camp 1,High,987,0.578,3,0.0,2,16.0465,jkl,300,250,75000
13759,June,19,camp 1,High,150421,122.0,653,71.0,752,33883.918,mno,300,250,75000
13760,June,19,camp 1,Low,10,0.0027,0,0.0,0,0.0,abc,300,250,75000
13761,June,19,camp 1,Low,124,0.0436,0,0.0,0,0.0,def,300,250,75000
13762,June,19,camp 1,Low,83,0.0783,3,0.3274,0,0.0,ghi,300,250,75000
13763,June,19,camp 1,Low,1172,0.3604,7,0.764,0,0.0,mno,300,250,75000
13764,June,19,camp 1,Medium,95,0.0259,1,0.1091,0,0.0,abc,300,250,75000
13765,June,19,camp 1,Medium,1215,0.5034,12,1.31,2,80.3283,def,300,250,75000
13766,June,19,camp 1,Medium,1515,1.481,27,2.947,2,130.785,ghi,300,250,75000
13767,June,19,camp 1,Medium,39,0.0217,0,0.0,0,0.0,jkl,300,250,75000
13768,June,19,camp 1,Medium,12689,6.47,95,10.37,11,1041.6215,mno,300,250,75000
13769,June,19,camp 1,High,616,0.2188,1,0.0,2,147.0389,def,468,60,28080
13770,June,19,camp 1,High,299,0.1711,0,0.0,0,0.0,ghi,468,60,28080
13771,June,19,camp 1,High,7,0.0047,0,0.0,0,0.0,jkl,468,60,28080
13772,June,19,camp 1,High,2220,0.4724,2,0.0,3,150.6276,mno,468,60,28080
13773,June,19,camp 1,Low,1,0.0001,0,0.0,0,0.0,def,468,60,28080
13774,June,19,camp 1,Low,35,0.001,0,0.0,0,0.0,mno,468,60,28080
13775,June,19,camp 1,Medium,50,0.0083,0,0.0,0,0.0,def,468,60,28080
13776,June,19,camp 1,Medium,7,0.004,0,0.0,0,0.0,ghi,468,60,28080
13777,June,19,camp 1,Medium,239,0.0273,0,0.0,0,0.0,mno,468,60,28080
13778,June,19,camp 1,High,21833,35.8,209,22.0,221,10255.651,mno,580,400,232000
13779,June,19,camp 1,Low,151,0.0768,3,0.3274,0,0.0,mno,580,400,232000
13780,June,19,camp 1,Medium,1496,1.441,44,4.805,0,0.0,mno,580,400,232000
13781,June,19,camp 1,High,2706,2.53,17,1.0,5,258.7879,def,670,90,60300
13782,June,19,camp 1,High,7049,8.27,41,4.0,44,3072.295,ghi,670,90,60300
13783,June,19,camp 1,High,132,0.0862,0,0.0,0,0.0,jkl,670,90,60300
13784,June,19,camp 1,High,8116,5.8,27,2.0,34,1780.801,mno,670,90,60300
13785,June,19,camp 1,Low,11,0.0013,0,0.0,0,0.0,def,670,90,60300
13786,June,19,camp 1,Low,18,0.0085,0,0.0,0,0.0,ghi,670,90,60300
13787,June,19,camp 1,Low,97,0.0142,0,0.0,0,0.0,mno,670,90,60300
13788,June,19,camp 1,Medium,154,0.0834,3,0.3274,0,0.0,def,670,90,60300
13789,June,19,camp 1,Medium,313,0.276,2,0.2183,3,180.8923,ghi,670,90,60300
13790,June,19,camp 1,Medium,10,0.0068,0,0.0,0,0.0,jkl,670,90,60300
13791,June,19,camp 1,Medium,680,0.2474,3,0.3274,0,0.0,mno,670,90,60300
13792,June,19,camp 1,High,4093,2.252,32,3.0,29,1384.3516,abc,728,90,65520
13793,June,19,camp 1,High,32076,15.39,87,9.0,100,6559.805,def,728,90,65520
13794,June,19,camp 1,High,87489,155.9,892,97.0,618,24109.965,ghi,728,90,65520
13795,June,19,camp 1,High,5003,2.133,21,2.0,13,399.363,jkl,728,90,65520
13796,June,19,camp 1,High,152274,86.56,441,48.0,416,21356.236,mno,728,90,65520
13797,June,19,camp 1,High,14,0.0112,0,0.0,0,0.0,No Data Available,728,90,65520
13798,June,19,camp 1,Low,16,0.0087,0,0.0,0,0.0,abc,728,90,65520
13799,June,19,camp 1,Low,308,0.0516,3,0.3274,1,23.1146,def,728,90,65520
13800,June,19,camp 1,Low,180,0.2668,1,0.1091,0,0.0,ghi,728,90,65520
13801,June,19,camp 1,Low,11,0.0041,0,0.0,0,0.0,jkl,728,90,65520
13802,June,19,camp 1,Low,1106,0.2344,3,0.3274,1,10.7386,mno,728,90,65520
13803,June,19,camp 1,Low,6,0.0048,0,0.0,0,0.0,No Data Available,728,90,65520
13804,June,19,camp 1,Medium,287,0.1604,2,0.2183,1,3.766,abc,728,90,65520
13805,June,19,camp 1,Medium,2768,0.7534,10,1.093,4,75.5743,def,728,90,65520
13806,June,19,camp 1,Medium,4196,7.406,75,8.19,14,327.2233,ghi,728,90,65520
13807,June,19,camp 1,Medium,318,0.1285,4,0.4375,0,0.0,jkl,728,90,65520
13808,June,19,camp 1,Medium,10931,3.934,51,5.566,4,75.2524,mno,728,90,65520
13809,June,19,camp 1,High,4,0.0271,0,0.0,0,0.0,mno,800,250,200000
13810,June,19,camp 3,High,1837,0.3972,6,0.3274,0,0.0,def,240,400,96000
13811,June,19,camp 3,High,5118,5.49,48,2.62,7,246.8712,ghi,240,400,96000
13812,June,19,camp 3,High,1907,0.9736,7,0.382,0,0.0,jkl,240,400,96000
13813,June,19,camp 3,High,14111,3.979,28,1.528,6,533.1242,mno,240,400,96000
13814,June,19,camp 3,Low,1182,0.1626,9,0.4912,0,0.0,def,240,400,96000
13815,June,19,camp 3,Low,929,0.847,17,0.9277,0,0.0,ghi,240,400,96000
13816,June,19,camp 3,Low,46,0.0225,0,0.0,0,0.0,jkl,240,400,96000
13817,June,19,camp 3,Low,8840,0.3933,10,0.546,0,0.0,mno,240,400,96000
13818,June,19,camp 3,Medium,3324,0.4988,19,1.037,0,0.0,def,240,400,96000
13819,June,19,camp 3,Medium,3537,3.441,77,4.203,1,100.1366,ghi,240,400,96000
13820,June,19,camp 3,Medium,534,0.2703,3,0.1637,0,0.0,jkl,240,400,96000
13821,June,19,camp 3,Medium,21693,1.883,46,2.512,0,0.0,mno,240,400,96000
13822,June,19,camp 3,High,61,0.0166,0,0.0,0,0.0,abc,300,250,75000
13823,June,19,camp 3,High,2123,0.5776,7,0.382,0,0.0,def,300,250,75000
13824,June,19,camp 3,High,1158,1.116,9,0.4912,0,0.0,ghi,300,250,75000
13825,June,19,camp 3,High,134,0.0759,0,0.0,0,0.0,jkl,300,250,75000
13826,June,19,camp 3,High,27002,8.05,88,4.805,16,767.1916,mno,300,250,75000
13827,June,19,camp 3,Low,101,0.0275,0,0.0,0,0.0,abc,300,250,75000
13828,June,19,camp 3,Low,2650,0.2352,14,0.764,0,0.0,def,300,250,75000
13829,June,19,camp 3,Low,309,0.2532,6,0.3274,0,0.0,ghi,300,250,75000
13830,June,19,camp 3,Low,4,0.0017,0,0.0,0,0.0,jkl,300,250,75000
13831,June,19,camp 3,Low,23366,1.08,43,2.348,0,0.0,mno,300,250,75000
13832,June,19,camp 3,Medium,286,0.0799,1,0.0545,0,0.0,abc,300,250,75000
13833,June,19,camp 3,Medium,4522,0.5923,33,1.801,0,0.0,def,300,250,75000
13834,June,19,camp 3,Medium,1120,0.9966,52,2.838,0,0.0,ghi,300,250,75000
13835,June,19,camp 3,Medium,31,0.016,3,0.1637,0,0.0,jkl,300,250,75000
13836,June,19,camp 3,Medium,52454,4.79,229,12.5,0,0.0,mno,300,250,75000
13837,June,19,camp 3,High,53,0.0073,1,0.0545,1,80.5057,def,468,60,28080
13838,June,19,camp 3,High,4,0.0022,0,0.0,0,0.0,ghi,468,60,28080
13839,June,19,camp 3,High,253,0.02,0,0.0,0,0.0,mno,468,60,28080
13840,June,19,camp 3,Low,29,0.0015,0,0.0,0,0.0,def,468,60,28080
13841,June,19,camp 3,Low,4,0.0022,0,0.0,0,0.0,ghi,468,60,28080
13842,June,19,camp 3,Low,356,0.0039,1,0.0545,0,0.0,mno,468,60,28080
13843,June,19,camp 3,Medium,72,0.008,0,0.0,0,0.0,def,468,60,28080
13844,June,19,camp 3,Medium,16,0.0091,0,0.0,0,0.0,ghi,468,60,28080
13845,June,19,camp 3,Medium,845,0.0119,0,0.0,0,0.0,mno,468,60,28080
13846,June,19,camp 3,High,4887,2.816,35,1.91,2,18.5436,mno,580,400,232000
13847,June,19,camp 3,Low,3934,0.433,40,2.184,0,0.0,mno,580,400,232000
13848,June,19,camp 3,Medium,8079,1.495,132,7.203,1,63.2035,mno,580,400,232000
13849,June,19,camp 3,High,389,0.0799,1,0.0545,0,0.0,def,670,90,60300
13850,June,19,camp 3,High,72,0.0701,0,0.0,0,0.0,ghi,670,90,60300
13851,June,19,camp 3,High,27,0.0164,0,0.0,0,0.0,jkl,670,90,60300
13852,June,19,camp 3,High,1343,0.292,1,0.0545,0,0.0,mno,670,90,60300
13853,June,19,camp 3,Low,1244,0.0405,3,0.1637,0,0.0,def,670,90,60300
13854,June,19,camp 3,Low,98,0.0381,0,0.0,0,0.0,ghi,670,90,60300
13855,June,19,camp 3,Low,1220,0.0432,0,0.0,0,0.0,mno,670,90,60300
13856,June,19,camp 3,Medium,1724,0.0959,15,0.8184,0,0.0,def,670,90,60300
13857,June,19,camp 3,Medium,77,0.0465,0,0.0,0,0.0,ghi,670,90,60300
13858,June,19,camp 3,Medium,5,0.0023,0,0.0,0,0.0,jkl,670,90,60300
13859,June,19,camp 3,Medium,2697,0.1526,16,0.873,0,0.0,mno,670,90,60300
13860,June,19,camp 3,High,258,0.1407,3,0.1637,2,528.6498,abc,728,90,65520
13861,June,19,camp 3,High,3966,0.72,9,0.4912,2,381.6381,def,728,90,65520
13862,June,19,camp 3,High,906,1.31,4,0.2183,0,0.0,ghi,728,90,65520
13863,June,19,camp 3,High,654,0.264,2,0.1091,0,0.0,jkl,728,90,65520
13864,June,19,camp 3,High,20689,4.48,38,2.074,7,462.6487,mno,728,90,65520
13865,June,19,camp 3,High,8,0.0064,0,0.0,0,0.0,No Data Available,728,90,65520
13866,June,19,camp 3,Low,280,0.1528,3,0.1637,1,34.5492,abc,728,90,65520
13867,June,19,camp 3,Low,3707,0.2485,11,0.6,0,0.0,def,728,90,65520
13868,June,19,camp 3,Low,183,0.2053,3,0.1637,0,0.0,ghi,728,90,65520
13869,June,19,camp 3,Low,29,0.009,0,0.0,0,0.0,jkl,728,90,65520
13870,June,19,camp 3,Low,25462,0.864,54,2.947,0,0.0,mno,728,90,65520
13871,June,19,camp 3,Medium,824,0.4497,9,0.4912,0,0.0,abc,728,90,65520
13872,June,19,camp 3,Medium,7433,0.7114,31,1.692,0,0.0,def,728,90,65520
13873,June,19,camp 3,Medium,550,0.662,5,0.273,0,0.0,ghi,728,90,65520
13874,June,19,camp 3,Medium,227,0.0747,3,0.1636,0,0.0,jkl,728,90,65520
13875,June,19,camp 3,Medium,44773,2.514,203,11.08,6,253.0459,mno,728,90,65520
13876,June,19,camp 3,Medium,4,0.0032,0,0.0,0,0.0,No Data Available,728,90,65520
13877,June,19,camp 3,High,2,0.0007,0,0.0,0,0.0,mno,800,250,200000
13878,June,20,camp 1,High,10811,7.383,55,6.0,31,1716.6478,def,240,400,96000
13879,June,20,camp 1,High,203028,235.6,2999,327.0,1725,78196.3,ghi,240,400,96000
13880,June,20,camp 1,High,19846,10.34,127,13.0,155,7635.9253,jkl,240,400,96000
13881,June,20,camp 1,High,98832,120.75,444,48.0,352,16250.494,mno,240,400,96000
13882,June,20,camp 1,Low,80,0.0195,1,0.1091,0,0.0,def,240,400,96000
13883,June,20,camp 1,Low,723,0.7124,9,0.982,6,85.7253,ghi,240,400,96000
13884,June,20,camp 1,Low,64,0.0309,0,0.0,0,0.0,jkl,240,400,96000
13885,June,20,camp 1,Low,591,0.1516,1,0.1091,0,0.0,mno,240,400,96000
13886,June,20,camp 1,Medium,742,0.3044,7,0.7637,0,0.0,def,240,400,96000
13887,June,20,camp 1,Medium,12682,14.22,423,46.16,57,2509.8655,ghi,240,400,96000
13888,June,20,camp 1,Medium,1472,0.773,25,2.729,0,0.0,jkl,240,400,96000
13889,June,20,camp 1,Medium,7140,5.156,79,8.625,7,876.9115,mno,240,400,96000
13890,June,20,camp 1,High,1673,0.4683,6,0.0,10,344.1287,abc,300,250,75000
13891,June,20,camp 1,High,19483,13.0,49,5.0,47,2724.152,def,300,250,75000
13892,June,20,camp 1,High,32404,31.5,308,33.0,192,7919.696,ghi,300,250,75000
13893,June,20,camp 1,High,3127,1.913,9,1.0,5,531.676,jkl,300,250,75000
13894,June,20,camp 1,High,186396,157.6,785,85.0,790,35651.566,mno,300,250,75000
13895,June,20,camp 1,Low,8,0.0021,0,0.0,0,0.0,abc,300,250,75000
13896,June,20,camp 1,Low,203,0.0493,1,0.1091,2,142.2937,def,300,250,75000
13897,June,20,camp 1,Low,90,0.0815,1,0.1091,0,0.0,ghi,300,250,75000
13898,June,20,camp 1,Low,8,0.0044,0,0.0,0,0.0,jkl,300,250,75000
13899,June,20,camp 1,Low,1443,0.3894,5,0.5454,0,0.0,mno,300,250,75000
13900,June,20,camp 1,Medium,117,0.0319,2,0.2181,0,0.0,abc,300,250,75000
13901,June,20,camp 1,Medium,1929,0.9316,26,2.836,2,1600.7974,def,300,250,75000
13902,June,20,camp 1,Medium,1800,1.698,60,6.555,1,21.0006,ghi,300,250,75000
13903,June,20,camp 1,Medium,292,0.182,0,0.0,0,0.0,jkl,300,250,75000
13904,June,20,camp 1,Medium,15514,8.6,126,13.75,24,1240.5629,mno,300,250,75000
13905,June,20,camp 1,High,673,0.277,0,0.0,0,0.0,def,468,60,28080
13906,June,20,camp 1,High,332,0.1873,0,0.0,1,32.7436,ghi,468,60,28080
13907,June,20,camp 1,High,9,0.006,0,0.0,0,0.0,jkl,468,60,28080
13908,June,20,camp 1,High,2762,0.701,4,0.0,5,136.6341,mno,468,60,28080
13909,June,20,camp 1,Low,5,0.0007,0,0.0,0,0.0,def,468,60,28080
13910,June,20,camp 1,Low,6,0.0033,0,0.0,0,0.0,ghi,468,60,28080
13911,June,20,camp 1,Low,48,0.0035,0,0.0,0,0.0,mno,468,60,28080
13912,June,20,camp 1,Medium,67,0.0135,0,0.0,0,0.0,def,468,60,28080
13913,June,20,camp 1,Medium,64,0.036,0,0.0,0,0.0,ghi,468,60,28080
13914,June,20,camp 1,Medium,2,0.0013,0,0.0,0,0.0,jkl,468,60,28080
13915,June,20,camp 1,Medium,287,0.0279,0,0.0,0,0.0,mno,468,60,28080
13916,June,20,camp 1,High,26450,42.66,234,25.0,234,10921.383,mno,580,400,232000
13917,June,20,camp 1,Low,187,0.1687,0,0.0,0,0.0,mno,580,400,232000
13918,June,20,camp 1,Medium,1885,1.902,54,5.9,2,43.4683,mno,580,400,232000
13919,June,20,camp 1,High,2951,2.605,12,1.0,4,98.3264,def,670,90,60300
13920,June,20,camp 1,High,10525,12.27,38,4.0,56,2394.432,ghi,670,90,60300
13921,June,20,camp 1,High,261,0.1812,2,0.0,2,50.9497,jkl,670,90,60300
13922,June,20,camp 1,High,10410,8.36,44,4.0,42,2170.545,mno,670,90,60300
13923,June,20,camp 1,Low,40,0.0083,0,0.0,0,0.0,def,670,90,60300
13924,June,20,camp 1,Low,60,0.028,0,0.0,0,0.0,ghi,670,90,60300
13925,June,20,camp 1,Low,82,0.0163,0,0.0,0,0.0,mno,670,90,60300
13926,June,20,camp 1,Medium,248,0.1144,5,0.5454,0,0.0,def,670,90,60300
13927,June,20,camp 1,Medium,656,0.628,5,0.5454,2,29.1706,ghi,670,90,60300
13928,June,20,camp 1,Medium,23,0.0157,0,0.0,0,0.0,jkl,670,90,60300
13929,June,20,camp 1,Medium,774,0.4077,8,0.8726,0,0.0,mno,670,90,60300
13930,June,20,camp 1,High,7322,4.008,66,7.0,38,1749.3365,abc,728,90,65520
13931,June,20,camp 1,High,39690,20.77,115,12.0,107,5379.195,def,728,90,65520
13932,June,20,camp 1,High,102257,177.0,1016,110.0,759,30984.309,ghi,728,90,65520
13933,June,20,camp 1,High,12880,5.094,53,5.0,54,1353.4949,jkl,728,90,65520
13934,June,20,camp 1,High,185767,115.44,649,70.0,534,25729.188,mno,728,90,65520
13935,June,20,camp 1,High,3,0.0024,0,0.0,0,0.0,No Data Available,728,90,65520
13936,June,20,camp 1,Low,44,0.024,1,0.1091,0,0.0,abc,728,90,65520
13937,June,20,camp 1,Low,413,0.0983,1,0.1091,0,0.0,def,728,90,65520
13938,June,20,camp 1,Low,256,0.387,0,0.0,0,0.0,ghi,728,90,65520
13939,June,20,camp 1,Low,78,0.0304,1,0.1091,0,0.0,jkl,728,90,65520
13940,June,20,camp 1,Low,1293,0.294,1,0.1091,0,0.0,mno,728,90,65520
13941,June,20,camp 1,Low,3,0.0024,0,0.0,0,0.0,No Data Available,728,90,65520
13942,June,20,camp 1,Medium,638,0.35,11,1.2,0,0.0,abc,728,90,65520
13943,June,20,camp 1,Medium,3623,1.059,31,3.383,10,400.9698,def,728,90,65520
13944,June,20,camp 1,Medium,5343,9.24,133,14.51,15,924.5545,ghi,728,90,65520
13945,June,20,camp 1,Medium,1113,0.4204,6,0.6562,0,0.0,jkl,728,90,65520
13946,June,20,camp 1,Medium,13634,5.008,106,11.57,9,666.823,mno,728,90,65520
13947,June,20,camp 1,Medium,1,0.0008,0,0.0,0,0.0,No Data Available,728,90,65520
13948,June,20,camp 1,High,6,0.0226,0,0.0,0,0.0,mno,800,250,200000
13949,June,20,camp 3,High,1971,0.4988,6,0.3274,0,0.0,def,240,400,96000
13950,June,20,camp 3,High,9220,9.85,89,4.855,6,804.0399,ghi,240,400,96000
13951,June,20,camp 3,High,2820,1.486,15,0.8184,2,157.8813,jkl,240,400,96000
13952,June,20,camp 3,High,23337,8.23,45,2.457,4,199.5182,mno,240,400,96000
13953,June,20,camp 3,Low,1512,0.2177,8,0.4363,0,0.0,def,240,400,96000
13954,June,20,camp 3,Low,1974,1.721,27,1.476,0,0.0,ghi,240,400,96000
13955,June,20,camp 3,Low,76,0.043,0,0.0,0,0.0,jkl,240,400,96000
13956,June,20,camp 3,Low,13990,0.8037,20,1.091,0,0.0,mno,240,400,96000
13957,June,20,camp 3,Medium,3776,0.609,31,1.691,1,46.2993,def,240,400,96000
13958,June,20,camp 3,Medium,7581,7.414,178,9.71,7,780.8154,ghi,240,400,96000
13959,June,20,camp 3,Medium,742,0.4004,17,0.9272,0,0.0,jkl,240,400,96000
13960,June,20,camp 3,Medium,36081,3.973,121,6.6,0,0.0,mno,240,400,96000
13961,June,20,camp 3,High,90,0.0257,0,0.0,0,0.0,abc,300,250,75000
13962,June,20,camp 3,High,2473,0.6924,6,0.3274,0,0.0,def,300,250,75000
13963,June,20,camp 3,High,1229,1.16,11,0.6,2,164.3319,ghi,300,250,75000
13964,June,20,camp 3,High,370,0.2366,3,0.1636,3,1325.238,jkl,300,250,75000
13965,June,20,camp 3,High,33919,11.33,103,5.62,10,1805.4274,mno,300,250,75000
13966,June,20,camp 3,Low,94,0.0281,0,0.0,0,0.0,abc,300,250,75000
13967,June,20,camp 3,Low,2651,0.2554,27,1.474,0,0.0,def,300,250,75000
13968,June,20,camp 3,Low,282,0.2358,9,0.491,0,0.0,ghi,300,250,75000
13969,June,20,camp 3,Low,6,0.0032,0,0.0,0,0.0,jkl,300,250,75000
13970,June,20,camp 3,Low,27827,1.54,48,2.62,1,5.455,mno,300,250,75000
13971,June,20,camp 3,Medium,306,0.0847,1,0.0545,0,0.0,abc,300,250,75000
13972,June,20,camp 3,Medium,4593,0.6665,26,1.418,0,0.0,def,300,250,75000
13973,June,20,camp 3,Medium,1071,0.9224,47,2.564,0,0.0,ghi,300,250,75000
13974,June,20,camp 3,Medium,59,0.0348,0,0.0,0,0.0,jkl,300,250,75000
13975,June,20,camp 3,Medium,61068,6.53,269,14.68,3,643.7971,mno,300,250,75000
13976,June,20,camp 3,High,87,0.0128,0,0.0,0,0.0,def,468,60,28080
13977,June,20,camp 3,High,10,0.0056,0,0.0,0,0.0,ghi,468,60,28080
13978,June,20,camp 3,High,450,0.0439,0,0.0,0,0.0,mno,468,60,28080
13979,June,20,camp 3,Low,44,0.0032,0,0.0,0,0.0,def,468,60,28080
13980,June,20,camp 3,Low,4,0.0022,0,0.0,0,0.0,ghi,468,60,28080
13981,June,20,camp 3,Low,461,0.0048,0,0.0,0,0.0,mno,468,60,28080
13982,June,20,camp 3,Medium,125,0.0184,2,0.1091,0,0.0,def,468,60,28080
13983,June,20,camp 3,Medium,20,0.0112,0,0.0,0,0.0,ghi,468,60,28080
13984,June,20,camp 3,Medium,1128,0.0188,0,0.0,0,0.0,mno,468,60,28080
13985,June,20,camp 3,High,6190,3.842,72,3.928,2,131.1746,mno,580,400,232000
13986,June,20,camp 3,Low,4769,0.604,53,2.89,1,44.8673,mno,580,400,232000
13987,June,20,camp 3,Medium,10400,2.215,165,9.0,2,175.5412,mno,580,400,232000
13988,June,20,camp 3,High,522,0.132,1,0.0545,0,0.0,def,670,90,60300
13989,June,20,camp 3,High,136,0.1315,1,0.0545,0,0.0,ghi,670,90,60300
13990,June,20,camp 3,High,35,0.0247,0,0.0,0,0.0,jkl,670,90,60300
13991,June,20,camp 3,High,1829,0.437,11,0.6,0,0.0,mno,670,90,60300
13992,June,20,camp 3,Low,1488,0.0601,5,0.2727,0,0.0,def,670,90,60300
13993,June,20,camp 3,Low,176,0.0835,0,0.0,0,0.0,ghi,670,90,60300
13994,June,20,camp 3,Low,1567,0.0651,4,0.2181,0,0.0,mno,670,90,60300
13995,June,20,camp 3,Medium,1982,0.1365,14,0.7637,0,0.0,def,670,90,60300
13996,June,20,camp 3,Medium,93,0.0668,2,0.1091,0,0.0,ghi,670,90,60300
13997,June,20,camp 3,Medium,18,0.0103,0,0.0,0,0.0,jkl,670,90,60300
13998,June,20,camp 3,Medium,3519,0.2527,4,0.2181,0,0.0,mno,670,90,60300
13999,June,20,camp 3,High,655,0.362,1,0.0545,0,0.0,abc,728,90,65520
14000,June,20,camp 3,High,5000,1.06,10,0.5454,1,5.5913,def,728,90,65520
14001,June,20,camp 3,High,1266,1.774,18,0.982,1,4.9504,ghi,728,90,65520
14002,June,20,camp 3,High,1743,0.674,8,0.4363,0,0.0,jkl,728,90,65520
14003,June,20,camp 3,High,29562,7.562,70,3.82,7,1067.1862,mno,728,90,65520
14004,June,20,camp 3,High,5,0.004,0,0.0,0,0.0,No Data Available,728,90,65520
14005,June,20,camp 3,Low,631,0.3442,5,0.2727,0,0.0,abc,728,90,65520
